#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,DIGGS-2023-ZENITH-ZOOM-26-PSA10,215,2023 Panini Zenith Stefon Diggs Zoom #26 PSA 10 Buffalo Bills,,151.26,1,,2750,<p><b>2023 Panini Zenith Stefon Diggs #26</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Zoom</p><p>Buffalo Bills | Football</p><p><b>Market Data:</b> Avg Market Value: $153.63 | Recent Sales Range: $21.00 - $610.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,SHOUGH-2025-DONRUSSDOWNTOWN-19-PSA9,215,2025 Panini Donruss Downtown Tyler Shough #19 PSA 9 RC New Orleans Saints,,477.39,1,,2750,<p><b>2025 Panini Donruss Downtown Tyler Shough #19</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Rookie Card</p><p>New Orleans Saints | Football</p><p><b>Market Data:</b> Avg Market Value: $528.85 | Recent Sales Range: $441.80 - $580.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,HILL-2021-CONTENDERS-CRACKEDICE-06-PSA10,215,2021 Panini Contenders Taysom Hill Cracked Ice #VT-THI PSA 10 New Orleans Sai...,,214.98,1,,2750,<p><b>2021 Panini Contenders Taysom Hill #VT-THI</b></p><p><b>Grade:</b> PSA 10 GEM MINT<br><b>Serial Numbered:</b> 06/21</p><p>Cracked Ice | Autograph</p><p>New Orleans Saints | Football</p><p><b>Market Data:</b> Avg Market Value: $200.73 | Recent Sales Range: $20.00 - $690.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,HIGGINS-2020-MOSAIC-ORANGE-RS13-PSA10,215,2020 Panini Mosaic Tee Higgins Orange #RS13 PSA 10 RC Cincinnati Bengals,,77.02,1,,2750,<p><b>2020 Panini Mosaic Tee Higgins #RS13</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Orange | Rookie Card | Autograph</p><p>Cincinnati Bengals | Football</p><p><b>Market Data:</b> Avg Market Value: $70.15 | Recent Sales Range: $15.00 - $140.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,III-2012-STERLING-BLUEREFRACTORS-46-BGS10,215,2012 Bowman Sterling Robert Griffin III Blue Refractors #BSARRG BGS 10 RC Was...,,85.26,1,,2750,<p><b>2012 Bowman Sterling Robert Griffin III #BSARRG</b></p><p><b>Grade:</b> BGS 10 PRISTINE<br><b>Serial Numbered:</b> 46/99</p><p>Blue Refractors | Rookie Card | Autograph | Game-Used Relic</p><p>Washington Redskins | Football</p><p><b>Market Data:</b> Avg Market Value: $94.74 | Recent Sales Range: $9.99 - $327.44 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
Draft,HILL-2022-SPECTRA-FULLSPECTRUMAUTOMETA-FSATHI-PSA7,215,2022 Panini Spectra Tyreek Hill Full Spectrum Auto-Meta #FSATHI PSA 7 Miami D...,,171.38,1,,2750,<p><b>2022 Panini Spectra Tyreek Hill #FSATHI</b></p><p><b>Grade:</b> PSA 7 NM</p><p>Full Spectrum Auto-Meta | Autograph</p><p>Miami Dolphins | Football</p><p><b>Market Data:</b> Avg Market Value: $152.34 | Recent Sales Range: $56.00 - $250.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2000-IMPACT-27-PSA7,215,2000 Skybox Impact Tom Brady #27 PSA 7 RC New England Patriots,,160.27,1,,2750,<p><b>2000 Skybox Impact Tom Brady #27</b></p><p><b>Grade:</b> PSA 7 NM</p><p>Rookie Card</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $142.46 | Recent Sales Range: $102.17 - $175.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2000-ULTRA-GOLDMEDALLION-234G-PSA8,215,2000 Fleer Ultra Tom Brady Gold Medallion #234G PSA 8 RC Michigan,,437.64,1,,2750,<p><b>2000 Fleer Ultra Tom Brady #234G</b></p><p><b>Grade:</b> PSA 8 NM-MT</p><p>Gold Medallion | Rookie Card</p><p>Michigan | Football</p><p><b>Market Data:</b> Avg Market Value: $404.55 | Recent Sales Range: $235.00 - $550.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2000-AURORA-84-PSA8,215,2000 Pacific Aurora Tom Brady #84 PSA 8 RC New England Patriots,,121.57,1,,2750,<p><b>2000 Pacific Aurora Tom Brady #84</b></p><p><b>Grade:</b> PSA 8 NM-MT</p><p>Rookie Card</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $117.87 | Recent Sales Range: $81.60 - $198.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADY-2000-UPPERDECK-254-PSA8,215,2000 Upper Deck Upper Deck Tom Brady #254 PSA 8 RC New England Patriots,,562.81,1,,2750,<p><b>2000 Upper Deck Upper Deck Tom Brady #254</b></p><p><b>Grade:</b> PSA 8 NM-MT</p><p>Rookie Card</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $562.35 | Recent Sales Range: $336.00 - $875.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
