#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,MAUER-2025--RAW,215,2025 Fanatics Emanate Joe Mauer Green # Minnesota Twins,,55.42,1,,3000,<p><b>2025 Fanatics Emanate Joe Mauer #</b></p><p><b>Serial Numbered:</b> 63/99</p><p>Green | Autograph</p><p>Minnesota Twins | Baseball</p><p><b>Market Data:</b> Avg Market Value: $61.58 | Recent Sales Range: $34.99 - $100.00 | Based on 1 market source</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,CONTRERAS-2025--RAW,215,2025 Fanatics Emanate Willson Contreras # St. Louis Cardinals,,15.26,1,,3000,<p><b>2025 Fanatics Emanate Willson Contreras #</b></p><p><b>Serial Numbered:</b> 13/99</p><p>Autograph</p><p>St. Louis Cardinals | Baseball</p><p><b>Market Data:</b> Avg Market Value: $16.95 | Recent Sales Range: $0.22 - $59.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,POSEY-2025--RAW,215,2025 Fanatics Emanate Buster Posey # San Francisco Giants,,290.88,1,,3000,<p><b>2025 Fanatics Emanate Buster Posey #</b></p><p><b>Serial Numbered:</b> 76/99</p><p>Autograph</p><p>San Francisco Giants | Baseball</p><p><b>Market Data:</b> Avg Market Value: $323.20 | Recent Sales Range: $94.99 - $1632.15 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,LANGFORD-2025--RAW,215,2025 Fanatics Emanate Wyatt Langford # Texas Rangers,,88.38,1,,3000,<p><b>2025 Fanatics Emanate Wyatt Langford #</b></p><p><b>Serial Numbered:</b> 12/25</p><p>Autograph</p><p>Texas Rangers | Baseball</p><p><b>Market Data:</b> Avg Market Value: $98.20 | Recent Sales Range: $38.00 - $250.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,HELTON-2025--RAW,215,2025 Fanatics Emanate Todd Helton # Colorado Rockies,,77.65,1,,3000,<p><b>2025 Fanatics Emanate Todd Helton #</b></p><p><b>Serial Numbered:</b> 05/10</p><p>Autograph</p><p>Colorado Rockies | Baseball</p><p><b>Market Data:</b> Avg Market Value: $86.28 | Recent Sales Range: $25.00 - $219.60 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SOTO-2025--RAW,215,2025 Fanatics Emanate Juan Soto # New York Mets,,49.97,1,,3000,<p><b>2025 Fanatics Emanate Juan Soto #</b></p><p><b>Serial Numbered:</b> 09/10</p><p>Autograph</p><p>New York Mets | Baseball</p><p><b>Market Data:</b> Avg Market Value: $55.53 | Recent Sales Range: $4.81 - $219.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,CABRERA-2025--RAW,215,2025 Fanatics Emanate Miguel Cabrera # Detroit Tigers,,173.86,1,,3000,<p><b>2025 Fanatics Emanate Miguel Cabrera #</b></p><p><b>Serial Numbered:</b> 12/50</p><p>Autograph</p><p>Detroit Tigers | Baseball</p><p><b>Market Data:</b> Avg Market Value: $193.18 | Recent Sales Range: $50.00 - $550.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,ORTIZ-2025--RAW,215,2025 Fanatics Emanate David Ortiz # Boston Red Sox,,227.92,1,,3000,<p><b>2025 Fanatics Emanate David Ortiz #</b></p><p><b>Serial Numbered:</b> 11/50</p><p>Autograph</p><p>Boston Red Sox | Baseball</p><p><b>Market Data:</b> Avg Market Value: $253.25 | Recent Sales Range: $71.37 - $499.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,COLE-2025--RAW,215,2025 Fanatics Emanate Gerrit Cole # New York Yankees,,19.53,1,,3000,<p><b>2025 Fanatics Emanate Gerrit Cole #</b></p><p><b>Serial Numbered:</b> 69/99</p><p>Autograph</p><p>New York Yankees | Baseball</p><p><b>Market Data:</b> Avg Market Value: $21.70 | Recent Sales Range: $0.99 - $123.01 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,KURTZ-2025--RAW,215,2025 Fanatics Emanate Nick Kurtz # RC Oakland Athletics,,78.67,1,,3000,<p><b>2025 Fanatics Emanate Nick Kurtz #</b></p><p><b>Serial Numbered:</b> 30/99</p><p>Rookie Card | Autograph</p><p>Oakland Athletics | Baseball</p><p><b>Market Data:</b> Avg Market Value: $87.41 | Recent Sales Range: $1.49 - $306.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
