#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,SMITH-NJIGBA-2025-2-RAW,215,2025 Panini Donruss Elite Aspirations Jaxon Smith-Njigba Aspirations Green #2...,,4.81,1,,3000,<p><b>2025 Panini Donruss Elite Aspirations Jaxon Smith-Njigba #2</b></p><p><b>Serial Numbered:</b> 278/999</p><p>Aspirations Green</p><p>Seattle Seahawks | Football</p><p><b>Market Data:</b> Avg Market Value: $5.35 | Recent Sales Range: $1.00 - $8.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BRADSHAW-2022-500-RAW,215,2022 Panini Select Terry Bradshaw #500 Pittsburgh Steelers,,71.71,1,,3000,<p><b>2022 Panini Select Terry Bradshaw #500</b></p><p><b>Serial Numbered:</b> 02/25</p><p>Pittsburgh Steelers | Football</p><p><b>Market Data:</b> Avg Market Value: $79.68 | Recent Sales Range: $2.49 - $224.84 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,II-2025-CBM-PMS-RAW,215,2025 Panini Certified Patrick Mahomes II Certified Ballers #CBM-PMS Kansas Ci...,,16.08,1,,3000,<p><b>2025 Panini Certified Patrick Mahomes II #CBM-PMS</b></p><p><b>Serial Numbered:</b> 058/149</p><p>Certified Ballers | Game-Used Relic</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $17.87 | Recent Sales Range: $9.99 - $35.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BURROW-2023-256-RAW,215,2023 Panini Select Joe Burrow Club Level #256 Cincinnati Bengals,,11.99,1,,3000,<p><b>2023 Panini Select Joe Burrow #256</b></p><p>Club Level</p><p>Cincinnati Bengals | Football</p><p><b>Market Data:</b> Avg Market Value: $13.32 | Recent Sales Range: $1.25 - $210.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,GARRETT-2025-8-RAW,215,2025 Panini Contours Myles Garrett #8 Cleveland Browns,,3.97,1,,3000,<p><b>2025 Panini Contours Myles Garrett #8</b></p><p>Cleveland Browns | Football</p><p><b>Market Data:</b> Avg Market Value: $4.41 | Recent Sales Range: $0.99 - $14.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,GRONKOWSKI-2018-OTP-TB-RAW,215,2018 Panini Absolute Football Tom Brady / Rob Gronkowski #OTP-TB New England ...,,8.75,1,,3000,<p><b>2018 Panini Absolute Football Tom Brady / Rob Gronkowski #OTP-TB</b></p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $9.72 | Recent Sales Range: $1.59 - $66.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,WILLIAMS-2025-C-5-RAW,215,2025 Topps Foundersrc Caleb Williams #C-5 RC Chicago Bears,,33.64,1,,3000,<p><b>2025 Topps Foundersrc Caleb Williams #C-5</b></p><p><b>Serial Numbered:</b> 8/50</p><p>Rookie Card</p><p>Chicago Bears | Football</p><p><b>Market Data:</b> Avg Market Value: $37.38 | Recent Sales Range: $8.60 - $164.62 | Based on 1 market source</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,DART-2023-400-RAW,215,2023 Donruss Donruss Jaxson Dart #400 RC New York Giants,,11.09,1,,3000,<p><b>2023 Donruss Donruss Jaxson Dart #400</b></p><p>Rookie Card</p><p>New York Giants | Football</p><p><b>Market Data:</b> Avg Market Value: $12.32 | Recent Sales Range: $2.40 - $35.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BRADY-2021-AGS-TB2-RAW,215,2021 Panini Prestige Tom Brady Given Sunday #AGS-TB2 New England Patriots,,2.06,1,,3000,<p><b>2021 Panini Prestige Tom Brady #AGS-TB2</b></p><p>Given Sunday</p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $2.29 | Recent Sales Range: $0.99 - $8.99 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,BRADY-2002-256-RAW,215,2002 Fleer Building Blocks Tom Brady #256 New England Patriots,,2.94,1,,3000,<p><b>2002 Fleer Building Blocks Tom Brady #256</b></p><p>New England Patriots | Football</p><p><b>Market Data:</b> Avg Market Value: $3.26 | Recent Sales Range: $1.25 - $6.04 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,SMITH-2000-17-RAW,215,2000 Fleer Tradition Throwbacks Emmitt Smith #17 Dallas Cowboys,,13.41,1,,3000,<p><b>2000 Fleer Tradition Throwbacks Emmitt Smith #17</b></p><p>Numbered</p><p>Dallas Cowboys | Football</p><p><b>Market Data:</b> Avg Market Value: $14.90 | Recent Sales Range: $0.99 - $175.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
Draft,LOVE-2020-363-RAW,215,2020 Panini Prizm Jordan Love #363 RC Green Bay Packers,,66.90,1,,3000,<p><b>2020 Panini Prizm Jordan Love #363</b></p><p>Rookie Card</p><p>Green Bay Packers | Football</p><p><b>Market Data:</b> Avg Market Value: $74.33 | Recent Sales Range: $6.99 - $405.00 | Based on 2 market sources</p><p>Card shipped in protective sleeve and toploader with tracking.</p>,FixedPrice
