#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,ODUNZE-2024-DONRUSSOPTIC-DOWNTOWN-15-PSA9,215,2024 Panini Donruss Optic Rome Odunze Downtown #15 PSA 9 RC Chicago Bears,,695.06,1,,2750,<p><b>2024 Panini Donruss Optic Rome Odunze #15</b></p><p><b>Grade:</b> PSA 9 MINT<br><b>Serial Numbered:</b> 125167306</p><p>Downtown | Rookie Card</p><p>Chicago Bears | Football</p><p><b>Market Data:</b> Avg Market Value: $642.50 | Recent Sales Range: $340.00 - $2324.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,II-2017-DONRUSSOPTIC-7-PSA10,215,2017 Panini Donruss Optic Patrick Mahomes II #7 PSA 10 RC Kansas City Chiefs,,1212.24,1,,2750,<p><b>2017 Panini Donruss Optic Patrick Mahomes II #7</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Rookie Card</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $1077.54 | Recent Sales Range: $680.00 - $3400.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,WORTHY-2024-COSMICCHROME-PLANETARYPURSUITEARTH-XW-PSA10,215,2024 Topps Cosmic Chrome Xavier Worthy Planetary Pursuit-Earth #XW PSA 10 RC ...,,361.68,1,,2750,<p><b>2024 Topps Cosmic Chrome Xavier Worthy #XW</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Planetary Pursuit-Earth | Rookie Card</p><p>Kansas City Chiefs | Football</p><p><b>Market Data:</b> Avg Market Value: $329.40 | Recent Sales Range: $61.00 - $925.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,WILLIAMS-2024-DONRUSSOPTIC-DOWNTOWN-21-PSA9,215,2024 Panini Donruss Optic Caleb Williams Downtown #21 PSA 9 RC Chicago Bears,,1001.22,1,,2750,<p><b>2024 Panini Donruss Optic Caleb Williams #21</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Downtown | Rookie Card</p><p>Chicago Bears | Football</p><p><b>Market Data:</b> Avg Market Value: $911.86 | Recent Sales Range: $800.00 - $1000.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,JR-2024-PRIZM-NAVYCAMO-11-PSA9,215,2024 Panini Prizm Michael Penix Jr. Navy Camo #378 PSA 9 RC Atlanta Falcons /25,,23.35,1,,2750,<p><b>2024 Panini Prizm Michael Penix Jr. #378</b></p><p><b>Grade:</b> PSA 9 MINT<br><b>Serial Numbered:</b> 11/25</p><p>Navy Camo | Rookie Card</p><p>Atlanta Falcons | Football</p><p><b>Market Data:</b> Avg Market Value: $25.95 | Recent Sales Range: $7.50 - $69.99 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,ALLEN-2018-NATIONALCONVENTION-95-PSA10,215,2018 Panini National Convention Josh Allen #95 PSA 10 RC Cowboys,,317.95,1,,2750,<p><b>2018 Panini National Convention Josh Allen #95</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Rookie Card</p><p>Cowboys | Football</p><p><b>Market Data:</b> Avg Market Value: $334.86 | Recent Sales Range: $84.99 - $1199.99 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,WILLIAMS-2024-MOSAIC-PEACOCKCHOICE-289-PSA10,215,2024 Panini Mosaic Caleb Williams Peacock Choice #289 PSA 10 RC Chicago Bears,,171.25,1,,2750,<p><b>2024 Panini Mosaic Caleb Williams #289</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Peacock Choice | Rookie Card</p><p>Chicago Bears | Football</p><p><b>Market Data:</b> Avg Market Value: $155.97 | Recent Sales Range: $59.99 - $425.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BURROW-2021-SELECT-TIGERPRIZM-309-PSA10,215,2021 Panini Select Joe Burrow Tiger Prizm #309 PSA 10 Cincinnati Bengals,,1656.00,1,,2750,<p><b>2021 Panini Select Joe Burrow #309</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Tiger Prizm</p><p>Cincinnati Bengals | Football</p><p><b>Market Data:</b> Avg Market Value: $1600.00 | Recent Sales Range: $1600.00 - $1600.00 | Based on 1 market source</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BRADSHAW-1971-TOPPS-156-PSA4,215,1971 Topps Topps Terry Bradshaw #156 PSA 4 RC Pittsburgh Steelers,,205.28,1,,2750,<p><b>1971 Topps Topps Terry Bradshaw #156</b></p><p><b>Grade:</b> PSA 4 VG-EX</p><p>Rookie Card</p><p>Pittsburgh Steelers | Football</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $208.87 | Recent Sales Range: $150.00 - $275.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,BROWN-1959-TOPPS-10-PSA4,215,1959 Topps Jim Brown #10 PSA 4 Cleveland Browns,,209.16,1,,2750,<p><b>1959 Topps Jim Brown #10</b></p><p><b>Grade:</b> PSA 4 VG-EX</p><p>Cleveland Browns | Football</p><p><b>VINTAGE</b></p><p><b>Market Data:</b> Avg Market Value: $193.34 | Recent Sales Range: $117.88 - $265.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
