#INFO,Version=0.0.2,Template= eBay-draft-listings-template_US,,,,,,,,
#INFO Action and Category ID are required fields. 1) Set Action to Draft 2) Please find the category ID for your listings here: https://pages.ebay.com/sellerinformation/news/categorychanges.html,,,,,,,,,,
"#INFO After you've successfully uploaded your draft from the Seller Hub Reports tab, complete your drafts to active listings here: https://www.ebay.com/sh/lst/drafts",,,,,,,,,,
#INFO,,,,,,,,,,
Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),Custom label (SKU),Category ID,Title,UPC,Price,Quantity,Item photo URL,Condition ID,Description,Format
Draft,LUGIA-2000-JAPANESENEO3-PROMO-249-PSA10,183454,2000 Pokemon Japanese Neo 3 Lugia Promo #249 PSA 10,,1461.23,1,,2750,<p><b>2000 Pokemon Japanese Neo 3 Lugia #249</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Promo</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $1639.99 | Recent Sales Range: $103.20 - $5800.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,FLAREON-1999-JUNGLE-HOLO-3-PSA9,183454,1999 Wizards of the Coast Jungle Flareon Holo #3 PSA 9,,337.64,1,,2750,<p><b>1999 Wizards of the Coast Jungle Flareon #3</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Holo</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $300.13 | Recent Sales Range: $174.93 - $599.99 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,EX-2015-XYANCIENTORIGINS-FULLARTMEGA-98-PSA9,183454,2015 Pokemon XY Ancient Origins M Rayquaza EX Full Art/Mega #98 PSA 9,,1462.84,1,,2750,<p><b>2015 Pokemon XY Ancient Origins M Rayquaza EX #98</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Full Art/Mega</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $1413.37 | Recent Sales Range: $84.99 - $2749.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,V-2021-SWORDSHIELD-CHILLINGREIGNFULLART-179-PSA10,183454,2021 Pokemon Sword & Shield Galarian Slowking V Chilling Reign Full Art #179 ...,,282.76,1,,2750,<p><b>2021 Pokemon Sword & Shield Galarian Slowking V #179</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Chilling Reign Full Art</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $251.34 | Recent Sales Range: $178.50 - $305.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,PIKACHU-2025-SVPJPSPECIALBOX-FUKUOKASPIKACHUPROMO-289-PSA9,183454,2025 Pokemon SV-P JP Special Box Pikachu Fukuoka's Pikachu Promo #289 PSA 9,,93.29,1,,2750,<p><b>2025 Pokemon SV-P JP Special Box Pikachu #289</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Fukuoka's Pikachu Promo</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $82.93 | Recent Sales Range: $24.99 - $250.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,EX-2024-SV7A-SPECIALARTRARE-087-PSA10,183454,2024 Pokemon SV7a Latias ex Special Art Rare #087 PSA 10,,202.47,1,,2750,<p><b>2024 Pokemon SV7a Latias ex #087</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Special Art Rare</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $204.15 | Recent Sales Range: $155.50 - $280.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,CHARIZARD-2000-TEAMROCKET-21-PSA3,183454,2000 Wizards of the Coast Team Rocket Dark Charizard #21 PSA 3,,373.59,1,,2750,<p><b>2000 Wizards of the Coast Team Rocket Dark Charizard #21</b></p><p><b>Grade:</b> PSA 3 VG</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $332.08 | Recent Sales Range: $89.99 - $844.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,EX-2025-151CS-SPECIALARTRARE-191-PSA9,183454,2025 Pokemon 151 CS Mew ex Special Art Rare #191 PSA 9,,274.34,1,,2750,<p><b>2025 Pokemon 151 CS Mew ex #191</b></p><p><b>Grade:</b> PSA 9 MINT</p><p>Special Art Rare</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $243.85 | Recent Sales Range: $55.00 - $429.99 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,TEPIG-2025-WILDHOLDINGS-ILLUSTRATIONRARE-096-PSA10,183454,2025 Pokemon Wild Holdings Tepig Illustration Rare #096 PSA 10,,278.70,1,,2750,<p><b>2025 Pokemon Wild Holdings Tepig #096</b></p><p><b>Grade:</b> PSA 10 GEM MINT</p><p>Illustration Rare</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $306.61 | Recent Sales Range: $38.00 - $465.00 | Based on 2 market sources</p><p>Card ships in PSA protective case with tracking.</p>,FixedPrice
Draft,VSTAR-2023-SWORDSHIELDCROWNZENITHGALARIANGALLERY-GG69-BGS10,183454,2023 Pokemon Sword & Shield Crown Zenith Galarian Gallery Giratina VSTAR #GG6...,,659.50,1,,2750,<p><b>2023 Pokemon Sword & Shield Crown Zenith Galarian Gallery Giratina VSTAR #GG69</b></p><p><b>Grade:</b> BGS 10 PRISTINE</p><p>Pokemon</p><p><b>Market Data:</b> Avg Market Value: $732.77 | Recent Sales Range: $244.00 - $999.00 | Based on 2 market sources</p><p>Card ships in BGS protective case with tracking.</p>,FixedPrice
